blend_file,domain,object_name,type,data_name,collections,semantic_base,lod_name,lod_level,vertices,triangles,materials,uv_layers,color_attributes,modifiers,parent,instance_type,instance_collection,lay_asset_key,lay_model,boneSetIndex,colTreeNodeIndex,unknownWorldDataIndex,col_type,surface_type,col_modifier,location,rotation_euler,scale
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.037,MESH,g11021_build3.037,g11021,g11021_build3,LOD0,0,659,464,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,18,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.038,MESH,g11021_build3.038,g11021,g11021_build3,LOD0,0,380,190,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,53,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.039,MESH,g11021_build3.039,g11021,g11021_build3,LOD0,0,726,496,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,59,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.040,MESH,g11021_build3.040,g11021,g11021_build3,LOD0,0,593,431,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,60,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.041,MESH,g11021_build3.041,g11021,g11021_build3,LOD0,0,878,548,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,12,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.042,MESH,g11021_build3.042,g11021,g11021_build3,LOD0,0,702,471,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,17,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.043,MESH,g11021_build3.043,g11021,g11021_build3,LOD0,0,726,483,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,18,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.044,MESH,g11021_build3.044,g11021,g11021_build3,LOD0,0,248,130,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,53,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.045,MESH,g11021_build3.045,g11021,g11021_build3,LOD0,0,1100,686,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,59,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.046,MESH,g11021_build3.046,g11021,g11021_build3,LOD0,0,186,128,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,60,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.047,MESH,g11021_build3.047,g11021,g11021_build3,LOD0,0,4077,2618,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,10,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.048,MESH,g11021_build3.048,g11021,g11021_build3,LOD0,0,996,534,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,11,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.049,MESH,g11021_build3.049,g11021,g11021_build3,LOD0,0,2032,1092,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,12,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.050,MESH,g11021_build3.050,g11021,g11021_build3,LOD0,0,587,419,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,15,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.051,MESH,g11021_build3.051,g11021,g11021_build3,LOD0,0,3200,1692,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,16,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.052,MESH,g11021_build3.052,g11021,g11021_build3,LOD0,0,2193,1290,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,17,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.053,MESH,g11021_build3.053,g11021,g11021_build3,LOD0,0,2941,1590,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,18,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.054,MESH,g11021_build3.054,g11021,g11021_build3,LOD0,0,203,121,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,24,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.055,MESH,g11021_build3.055,g11021,g11021_build3,LOD0,0,28,14,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,25,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.056,MESH,g11021_build3.056,g11021,g11021_build3,LOD0,0,448,273,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,29,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.057,MESH,g11021_build3.057,g11021,g11021_build3,LOD0,0,87,59,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,10,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.058,MESH,g11021_build3.058,g11021,g11021_build3,LOD0,0,11,7,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,12,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.059,MESH,g11021_build3.059,g11021,g11021_build3,LOD0,0,373,153,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,15,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.060,MESH,g11021_build3.060,g11021,g11021_build3,LOD0,0,2410,982,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,16,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.061,MESH,g11021_build3.061,g11021,g11021_build3,LOD0,0,1551,874,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,17,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.062,MESH,g11021_build3.062,g11021,g11021_build3,LOD0,0,2573,1278,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,18,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.063,MESH,g11021_build3.063,g11021,g11021_build3,LOD0,0,5,3,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,24,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.064,MESH,g11021_build3.064,g11021,g11021_build3,LOD0,0,39,21,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,29,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.065,MESH,g11021_build3.065,g11021,g11021_build3,LOD0,0,364,241,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,59,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.066,MESH,g11021_build3.066,g11021,g11021_build3,LOD0,0,880,663,yam_build03_aaa1_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,60,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.067,MESH,g11021_build3.067,g11021,g11021_build3,LOD0,0,4027,2155,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,10,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.068,MESH,g11021_build3.068,g11021,g11021_build3,LOD0,0,270,288,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,11,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.069,MESH,g11021_build3.069,g11021,g11021_build3,LOD0,0,309,270,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,12,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.070,MESH,g11021_build3.070,g11021,g11021_build3,LOD0,0,116,43,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,15,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.071,MESH,g11021_build3.071,g11021,g11021_build3,LOD0,0,343,241,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,16,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.072,MESH,g11021_build3.072,g11021,g11021_build3,LOD0,0,402,258,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,17,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.073,MESH,g11021_build3.073,g11021,g11021_build3,LOD0,0,320,240,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,18,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.074,MESH,g11021_build3.074,g11021,g11021_build3,LOD0,0,395,277,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,29,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.075,MESH,g11021_build3.075,g11021,g11021_build3,LOD0,0,71,48,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,59,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build3.076,MESH,g11021_build3.076,g11021,g11021_build3,LOD0,0,8,4,yam_build06_aaa9,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,60,3,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4,MESH,g11021_build4,g11021,g11021_build4,LOD0,0,774,260,mas_breakconcrete02_AAAx_tga,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,42,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.001,MESH,g11021_build4.001,g11021,g11021_build4,LOD0,0,1843,619,mas_breakconcrete02_AAAx_tga,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.002,MESH,g11021_build4.002,g11021,g11021_build4,LOD0,0,1978,660,mas_breakconcrete02_AAAx_tga,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,46,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.003,MESH,g11021_build4.003,g11021,g11021_build4,LOD0,0,11243,3777,mas_breakconcrete02_AAAx_tga,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.004,MESH,g11021_build4.004,g11021,g11021_build4,LOD0,0,9074,3036,mas_breakconcrete02_AAAx_tga,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.005,MESH,g11021_build4.005,g11021,g11021_build4,LOD0,0,4,2,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.006,MESH,g11021_build4.006,g11021,g11021_build4,LOD0,0,10,4,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.007,MESH,g11021_build4.007,g11021,g11021_build4,LOD0,0,48,23,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,42,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.008,MESH,g11021_build4.008,g11021,g11021_build4,LOD0,0,31,11,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.009,MESH,g11021_build4.009,g11021,g11021_build4,LOD0,0,161,60,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,46,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.010,MESH,g11021_build4.010,g11021,g11021_build4,LOD0,0,110,57,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.011,MESH,g11021_build4.011,g11021,g11021_build4,LOD0,0,10,4,mas_concretewall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.012,MESH,g11021_build4.012,g11021,g11021_build4,LOD0,0,1377,623,os09_buildingtank01_aaax_tga5,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.013,MESH,g11021_build4.013,g11021,g11021_build4,LOD0,0,1761,791,os09_buildingtank01_aaax_tga5,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,46,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.014,MESH,g11021_build4.014,g11021,g11021_build4,LOD0,0,7310,2501,os09_buildingtank01_aaax_tga5,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.015,MESH,g11021_build4.015,g11021,g11021_build4,LOD0,0,2552,904,os09_buildingtank01_aaax_tga5,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.016,MESH,g11021_build4.016,g11021,g11021_build4,LOD0,0,489,246,os11_ruinsparts00_floor_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.017,MESH,g11021_build4.017,g11021,g11021_build4,LOD0,0,148,74,os11_ruinsparts00_floor_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.018,MESH,g11021_build4.018,g11021,g11021_build4,LOD0,0,268,136,os11_ruinsparts00_floor_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.019,MESH,g11021_build4.019,g11021,g11021_build4,LOD0,0,191,78,os11_ruinsparts00_floor_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.020,MESH,g11021_build4.020,g11021,g11021_build4,LOD0,0,369,158,os11_ruinsparts00_floor_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.021,MESH,g11021_build4.021,g11021,g11021_build4,LOD0,0,3410,1684,os11_ruinsparts00_parts_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.022,MESH,g11021_build4.022,g11021,g11021_build4,LOD0,0,1086,534,os11_ruinsparts00_parts_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.023,MESH,g11021_build4.023,g11021,g11021_build4,LOD0,0,2592,1284,os11_ruinsparts00_parts_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.024,MESH,g11021_build4.024,g11021,g11021_build4,LOD0,0,3267,1592,os11_ruinsparts00_parts_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.025,MESH,g11021_build4.025,g11021,g11021_build4,LOD0,0,5661,2784,os11_ruinsparts00_parts_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.026,MESH,g11021_build4.026,g11021,g11021_build4,LOD0,0,1188,590,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.027,MESH,g11021_build4.027,g11021,g11021_build4,LOD0,0,550,264,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.028,MESH,g11021_build4.028,g11021,g11021_build4,LOD0,0,1652,795,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.029,MESH,g11021_build4.029,g11021,g11021_build4,LOD0,0,568,296,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.030,MESH,g11021_build4.030,g11021,g11021_build4,LOD0,0,1439,696,os11_ruinsparts00_wall01_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.031,MESH,g11021_build4.031,g11021,g11021_build4,LOD0,0,2676,1338,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.032,MESH,g11021_build4.032,g11021,g11021_build4,LOD0,0,812,406,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.033,MESH,g11021_build4.033,g11021,g11021_build4,LOD0,0,2106,1131,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,45,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.034,MESH,g11021_build4.034,g11021,g11021_build4,LOD0,0,741,390,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,54,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.035,MESH,g11021_build4.035,g11021,g11021_build4,LOD0,0,1310,731,os11_ruinsparts00_wall02_aaax_tga1,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,55,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.036,MESH,g11021_build4.036,g11021,g11021_build4,LOD0,0,4297,1728,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,39,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.037,MESH,g11021_build4.037,g11021,g11021_build4,LOD0,0,910,448,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,41,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
CityOfRuinEntry.blend,WMB_MESH,g11021_build4.038,MESH,g11021_build4.038,g11021,g11021_build4,LOD0,0,1824,847,yam_build01_aaax,UVMap1|UVMap2|UVMap3|UVMap4,Col,,,NONE,,,,-1,42,4,,,,"[0.0,0.0,0.0]","[0.0,0.0,0.0]","[1.0,1.0,1.0]"
