"blend_file","wmb_collection","object_name","high_dtt","lod_name","lod_level","vertices","triangles","material","uv_layers","color_attributes","colTreeNodeIndex","unknownWorldDataIndex"
"CityOfRuin_LOD.blend","g20708","g11319_tree2","g11319","LOD0","0","1088","952","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11319_tree3","g11319","LOD0","0","1024","896","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11319_tree4","g11319","LOD0","0","320","280","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11320_build11320_low","g11320","LOD0","0","1848","714","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_0","g11320","LOD0","0","200","104","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_1","g11320","LOD0","0","2972","1427","building11320_1_Material5","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","8"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_10","g11320","LOD0","0","2149","879","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_2","g11320","LOD0","0","655","220","building11320_2_Material4","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","8"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_3","g11320","LOD0","0","1021","353","building11320_3_Material6","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","8"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_4","g11320","LOD0","0","2173","915","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_5","g11320","LOD0","0","605","300","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_6","g11320","LOD0","0","1016","448","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_7","g11320","LOD0","0","321","150","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_building11320_9","g11320","LOD0","0","1313","578","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_fartree","g11320","LOD0","0","13335","7986","kaj_tree_leaf_aaa1_5","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11320_GROUND_11320","g11320","LOD0","0","5160","3369","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_GROUND_11320.001","g11320","LOD0","0","102","120","pre_lightmap_2_5","UVMap1|UVMap2","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_GROUND_road11320_00","g11320","LOD0","0","444","171","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_GROUND_road11320_01","g11320","LOD0","0","72","31","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_GROUND_road11320_02","g11320","LOD0","0","44","21","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11320_highway1_11320","g11320","LOD0","0","4868","2608","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","7"
"CityOfRuin_LOD.blend","g20708","g11320_highway_11320","g11320","LOD0","0","5042","2461","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","8"
"CityOfRuin_LOD.blend","g20708","g11320_instree","g11320","LOD0","0","128","64","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","9"
"CityOfRuin_LOD.blend","g20708","g11320_instree1","g11320","LOD0","0","240","120","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11320_instree2","g11320","LOD0","0","128","64","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11320_instree3","g11320","LOD0","0","144","72","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_bigtree","g11418","LOD0","0","3413","1212","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_build11418_00","g11418","LOD0","0","434","175","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_build11418_01","g11418","LOD0","0","2900","1196","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_build11418_02","g11418","LOD0","0","4169","1755","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_build11418_03","g11418","LOD0","0","739","301","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_build11418_04","g11418","LOD0","0","44","16","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_GROUND_11418","g11418","LOD0","0","3194","2190","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_GROUND_11418.001","g11418","LOD0","0","189","232","mizu11323","UVMap1|UVMap2","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_GROUND_road11418_00","g11418","LOD0","0","1470","842","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_GROUND_road11418_01","g11418","LOD0","0","916","584","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_highway_11419","g11418","LOD0","0","4489","2342","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11418_tree11418","g11418","LOD0","0","192","96","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_tree11418_1","g11418","LOD0","0","112","56","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_tree11418_2","g11418","LOD0","0","176","88","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_tree11418_3","g11418","LOD0","0","80","40","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","16"
"CityOfRuin_LOD.blend","g20708","g11418_tree11418_4","g11418","LOD0","0","160","80","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_tree_11418","g11418","LOD0","0","5659","2102","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11418_tree_11418.001","g11418","LOD0","0","6955","3872","kaj_tree_leaf_aaa1_5","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_building","g11419","LOD0","0","87","42","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_building1","g11419","LOD0","0","711","291","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_building2","g11419","LOD0","0","1436","595","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_building3","g11419","LOD0","0","151","67","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","0"
"CityOfRuin_LOD.blend","g20708","g11419_building4","g11419","LOD0","0","82","30","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_building5","g11419","LOD0","0","30","16","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_building6","g11419","LOD0","0","38","18","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_building7","g11419","LOD0","0","1229","540","NonGround3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_11419","g11419","LOD0","0","4115","2304","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_11419.001","g11419","LOD0","0","146","168","pre_lightmap_2_5","UVMap1|UVMap2","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_road11419_00","g11419","LOD0","0","33","20","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_road11419_01","g11419","LOD0","0","209","87","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_rock","g11419","LOD0","0","117","40","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_GROUND_rock3","g11419","LOD0","0","330","116","Ground3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_instree","g11419","LOD0","0","96","48","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_instree1","g11419","LOD0","0","112","56","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_instree2","g11419","LOD0","0","96","48","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_instree3","g11419","LOD0","0","128","64","Material09","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_landmark","g11419","LOD0","0","11396","4610","OneBitMask3","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_tent","g11419","LOD0","0","12983","5968","file26_5","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","1"
"CityOfRuin_LOD.blend","g20708","g11419_tree_parts","g11419","LOD0","0","3904","2299","kaj_tree_leaf_aaa1_5","UVMap1|UVMap2|UVMap3|UVMap4","Col","-1","5"
"CityOfRuin_LOD.blend","g20708","g11419_waterfall","g11419","LOD0","0","7523","4034","T2_LDN00_Aqua_Foam01_AAA3_2_5","UVMap1|UVMap2","Col","-1","6"
"CityOfRuin_LOD.blend","g20708","g11419_waterfall.001","g11419","LOD0","0","486","238","pre_lightmap_2_5","UVMap1|UVMap2","Col","-1","6"
